notice;adresse;codePostal;ville;typeLieu;dateDebut;anneeDebut;dateFin;anneeFin;titreNotice;typePersonne;activitePersonne;activiteComment;latitude;longitude;score;vignette;commentaire;uuid_collection_1;nom_collection_1;uuid_collection_2;nom_collection_2
a79ed2e6-2fe3-4413-b4a9-45ff002c71e7;16 rue de la Pépinière;75008;Paris;adresse professionnelle;1886-01-01;1886;1890-12-31;1890;Caron (A.);collectivité;marchand;Chinoiseries, japoneries, curiosités.;48.87515821278194;2.322187712854261;;;;;;;
8427168f-c26c-4041-9c4a-7b8120aa844a;39 boulevard des Capucines;75009;Paris;adresse professionnelle;1875-01-01;1875;1878-12-31;1878;Labric;collectivité;marchand;Articles de Chine et du Japon.;48.870343449195516;2.331392054482806;;;localisation approximative;;;;
cb4c1b78-9eee-43ac-a226-3234ff8d2062;10 rue du Château d'Eau;75010;Paris;adresse professionnelle;1878-01-01;1878;1878-12-31;1878;Roolf;collectivité;marchand;Importation directe.;48.869688;2.361207;0.9756372727272727;;;;;;
a08d19dd-893f-4cd6-9ff8-cae2a44b4ac2;19 rue de la Paix;75002;Paris;adresse professionnelle;1878-01-01;1878;1884-12-31;1884;Dujay (A.);collectivité;marchand;;48.870124051793404;2.331905999995274;;;;;;;
fdf0b1ae-165f-4317-a68b-2021aaffd6ec;39 rue Taitbout;75009;Paris;adresse professionnelle;1894-01-01;1894;1900-12-31;1900;Wuhrlin Frères;collectivité;marchand;Négociants à Hanoï.;48.872645723894685;2.33559196258753;;;localisation approximative;;;;
2e8a2e79-2bb6-477b-8958-fb8d168c6105;6 ter rue des Ecoles;75005;Paris;adresse professionnelle;1898-01-01;1898;1901-12-31;1901;Arnault;collectivité;marchand;;48.848146;2.350661;0.6239331578947368;;;;;;
ab6501dc-36f3-4566-99ac-2b47ece22467;29 rue du Faubourg Poissonnière;75009;Paris;adresse professionnelle;1871-01-01;1871;1897-12-31;1897;Guérin-Boutron frères;collectivité;marchand;Articles de Chine et du Japon.;48.874352956766494;2.3478806785754;;;;;;;
ab6501dc-36f3-4566-99ac-2b47ece22467;28 rue Saint-Sulpice;75006;Paris;adresse professionnelle;1879-01-01;1879;1897-12-31;1897;Guérin-Boutron frères;collectivité;marchand;Articles de Chine et du Japon.;48.851396;2.335823;0.9693172727272726;;;;;;
d89ff289-1ebc-4f99-9c7e-eb5eba396061;10 boulevard Malesherbes;75008;Paris;adresse professionnelle;1878-01-01;1878;1898-12-31;1898;Maison Jérôme;collectivité;marchand;Importation directe de Chine et du Japon, spécialité de robes japonaises, broderies anciennes, ameublement, paravents, écrans, bronzes et porcelaines d'art.;48.871374;2.322601;0.9731863636363636;;;;;;
9016c518-0906-42e6-91ac-5235e54b1f23;157 rue du Faubourg Saint-Honoré;75008;Paris;adresse professionnelle;1890-01-01;1890;1890-12-31;1890;Jourdan & Lagaillarde;collectivité;marchand;Fournisseurs des cours d'Europe. Broderies, objets d'art.;48.851329002703885;2.376268278688003;;;localisation approximative;;;;
86115713-d3e4-426e-bc27-4f9e630ddf64;25 rue Saint-Augustin;75002;Paris;adresse professionnelle;1850-01-01;1850;1850-12-31;1850;Deloigne (C.);collectivité;marchand;Tableaux anciens, porcelaines de Chine et curiosités.;48.868825;2.335673;0.9663527272727273;;;;;;
8955113b-ba55-4092-8d35-d7969e45dc97;54 boulevard Haussmann;75009;Paris;adresse professionnelle;1881-01-01;1881;1885-12-31;1885;Pierre;collectivité;marchand;Spécialité de porcelaines de Chine, du Japon, de Saxe.;48.873527;2.32999;0.9732990909090908;;;;;;
d332c8a1-1253-49ed-b4bd-816b96ce021f;17 avenue de l'Opéra;75001;Paris;adresse professionnelle;1897-01-01;1897;1897-12-31;1897;Bertrand et Cie;collectivité;marchand;;48.865782;2.334172;0.9635681818181817;;;;;;
a996ae0b-45ec-4f24-99c7-3b6fb5747c25;71 boulevard Malesherbes;75008;Paris;adresse professionnelle;1895-01-01;1895;1897-12-31;1897;Anceaux (C.);collectivité;marchand;;48.876895;2.317069;0.9731863636363636;;;;;;
3bc7531a-d903-4b5d-9764-c32026c1d48e;26 rue Buffault;75009;Paris;adresse professionnelle;1878-01-01;1878;1887-12-31;1887;Lowengard (E.);collectivité;marchand;;48.876017;2.34225;0.9685654545454545;;;;;;
973650c6-d163-4d9c-8c8d-ab8d5b909bb3;44 rue Laffitte;75009;Paris;adresse professionnelle;1885-01-01;1885;1889-12-31;1889;Arthur Bloche;collectivité;marchand;Expert.;48.874606;2.338333;0.9717163636363636;;;;;;
c7e9bdef-d49a-4c8b-9d85-7870a241fffe;10 rue Meslay;75003;Paris;adresse professionnelle;1893-01-01;1893;1894-12-31;1894;Mainguet (L.);collectivité;marchand;Spécialité de petits meubles japonais.;48.8673922081998;2.361943729902371;;;;;;;
0aeef877-7c19-4403-96cb-fe5a47deee6d;30 avenue de l'Opéra;75002;Paris;adresse professionnelle;1896-01-01;1896;1896-12-31;1896;General Indian House;collectivité;marchand;;48.868024;2.333659;0.962241818181818;;;;;;
9574b39a-6454-4198-a0b5-82333f505da2;50 passage des Panoramas;75002;Paris;adresse professionnelle;1855-01-01;1855;1856-12-31;1856;Bondoux;collectivité;marchand;Porcelaine de Chine, Sèvres.;48.870992;2.341634;0.9667663636363635;;;;;;
36e71a73-68be-455d-b19e-dc4ebb8032c3;10 rue Oberkampf;75011;Paris;adresse professionnelle;1895-01-01;1895;1897-12-31;1897;Bodson;collectivité;marchand;;48.86305;2.368522;0.9811363636363636;;;;;;
49057556-cd1d-43af-9d1c-fb666a8102f6;26 boulevard des Capucines;75009;Paris;adresse professionnelle;1877-01-01;1877;1880-12-31;1880;Sanglier et Lespine;collectivité;marchand;Meubles de fantaisie en bambou, rotin des Indes, laque du Japon, chinoiseries, ornementation d'appartements, meubles de serres et jardins d'hiver.;48.870343449195516;2.331392054482806;;;localisation approximative;;;;
e1253929-07c6-4735-898e-3b6f1b3a1f62;62 boulevard Malesherbes;75008;Paris;adresse professionnelle;1874-01-01;1874;1874-12-31;1874;Richard et Cie;collectivité;marchand;Anciennes porcelaines de Chine et du Japon.;48.877952;2.316405;0.9731863636363636;;;;;;
e1253929-07c6-4735-898e-3b6f1b3a1f62;6 rue d'Athènes;75009;Paris;adresse professionnelle;1874-01-01;1874;1874-12-31;1874;Richard et Cie;collectivité;marchand;Anciennes porcelaines de Chine et du Japon.;48.878133;2.329277;0.9694254545454545;;;;;;
b74a5f3f-bd62-4646-9f4b-5b1e6ffcbc8b;12 rue de Paradis;75010;Paris;adresse professionnelle;1886-01-01;1886;1889-12-31;1889;Berraud et Lecointe;collectivité;marchand;Bronzes style chinois pour porcelaines de Japon et de la Chine, et émaux cloisonnés.;48.874598578840725;2.354295082126978;;;;;;;
f9eeee79-1bf6-4d23-8512-8fce07276804;103 rue du Faubourg Saint-Denis;75010;Paris;adresse professionnelle;1885-01-01;1885;1887-12-31;1887;Hugo F. Palmié;collectivité;marchand;Importation directe de matières premières, spécialité de cheveux, cannes et soies de porc.;48.8742782899258;2.355257459374088;;;;;;;
50bafc92-1148-4833-bce1-e3431e972113;38 rue Vivienne;75002;Paris;adresse professionnelle;1855-01-01;1855;1865-12-31;1865;Lambert-Roy;collectivité;marchand;Porcelaines Sèvres, Saxe, Chine, Japon.;48.867531554949885;2.339257536713507;;;localisation approximative;;;;
34c40fbc-097e-459e-9cfd-4a1dd5e38ad1;3 rue Debelleyme;75003;Paris;adresse professionnelle;1891-01-01;1891;1897-12-31;1897;Caux (E.);collectivité;marchand;Réparateur de bronze Japon et Chine.;48.860346;2.364207;0.9682127272727272;;;;;;
de9fccc4-2dc8-4a00-aeb1-94347ab5bfd1;10 rue Meslay;75003;Paris;adresse professionnelle;1895-01-01;1895;1900-12-31;1900;Vaillant (A.);collectivité;marchand;;48.8673922081998;2.361943729902371;;;;;;;
340c23a6-174a-478f-ae86-e387b425032d;242 rue de Rivoli;75001;Paris;adresse professionnelle;1891-01-01;1891;1894-12-31;1894;Elie Bacri;collectivité;marchand;;48.86343441903292;2.333250632391455;;;localisation approximative;;;;
4dba0be6-52b8-4d4a-9537-a49fe43f28cf;114 avenue des Champs-Elysées;75008;Paris;adresse professionnelle;1920-01-01;1920;1920-12-31;1920;Mallon, Paul;personne;photographe, collectionneur, voyageur, marchand;;48.872187;2.301183;0.9732663636363634;http://agorha.inha.fr/ark:/54721/a208fa82-4c28-4512-aef2-7a89e48929ab/doc/33b3f8a7-5045-460f-9e94-59962926156b/thumbnail.jpg;;;;;
4dba0be6-52b8-4d4a-9537-a49fe43f28cf;58 boulevard Flandrin;75016;Paris;adresse professionnelle;1920-01-01;1920;1920-12-31;1920;Mallon, Paul;personne;photographe, collectionneur, voyageur, marchand;;48.868171;2.273957;0.9789445454545455;http://agorha.inha.fr/ark:/54721/a208fa82-4c28-4512-aef2-7a89e48929ab/doc/33b3f8a7-5045-460f-9e94-59962926156b/thumbnail.jpg;;;;;
45f7e6f5-6699-45ae-b329-68515f35dc7e;2 Boulevard des Italiens ;75009;Paris;adresse professionnelle;1821-01-01;1821;1821-12-31;1821;Sallé, François;personne;artiste, négociant, marchand;;48.871936;2.338777;0.9657781818181818;https://agorha.inha.fr/ark:/54721/f454a506-13f8-4071-9578-6e85f1eb054c/doc/a0740965-30ee-406c-b26a-c726470bca92/thumbnail.jpg;;;;;
e843376d-3374-4a38-9b57-80e3a18a793d;92 rue de Fontenay;94300;Vincennes;adresse privée;;;;;Migeon , Gaston;personne;conservateur de musée, historien.ne de l'art, enseignant, collectionneur, conservateur-adjoint, professeur d'université, attaché de conservation, bibliothécaire, attaché;;48.848272;2.435994;0.741994064171123;https://agorha.inha.fr/ark:/54721/f56b5c0a-a93b-4f93-b07b-169dbe499e9c/doc/bd864df1-1d9d-45e5-837a-c904eca318ab/thumbnail.jpg;;67f05a42-b1bb-4c57-8eb7-18926bb6e16f;Collection de Gaston Migeon;;
e843376d-3374-4a38-9b57-80e3a18a793d;Musée du Louvre, rue de Rivoli;75001;Paris;adresse professionnelle;1889-01-01;1889;1923-12-31;1923;Migeon , Gaston;personne;conservateur de musée, historien.ne de l'art, enseignant, collectionneur, conservateur-adjoint, professeur d'université, attaché de conservation, bibliothécaire, attaché;;48.86343441903292;2.333250632391455;;https://agorha.inha.fr/ark:/54721/f56b5c0a-a93b-4f93-b07b-169dbe499e9c/doc/bd864df1-1d9d-45e5-837a-c904eca318ab/thumbnail.jpg;localisation approximative;67f05a42-b1bb-4c57-8eb7-18926bb6e16f;Collection de Gaston Migeon;;
e843376d-3374-4a38-9b57-80e3a18a793d;19 avenue Charles Flocquet;75007;Paris;adresse privée;;;;;Migeon , Gaston;personne;conservateur de musée, historien.ne de l'art, enseignant, collectionneur, conservateur-adjoint, professeur d'université, attaché de conservation, bibliothécaire, attaché;;48.854446;2.297306;0.78522986013986;https://agorha.inha.fr/ark:/54721/f56b5c0a-a93b-4f93-b07b-169dbe499e9c/doc/bd864df1-1d9d-45e5-837a-c904eca318ab/thumbnail.jpg;;67f05a42-b1bb-4c57-8eb7-18926bb6e16f;Collection de Gaston Migeon;;
e843376d-3374-4a38-9b57-80e3a18a793d;5 rue Puvis de Chavannes;75017;Paris;adresse privée;;;;;Migeon , Gaston;personne;conservateur de musée, historien.ne de l'art, enseignant, collectionneur, conservateur-adjoint, professeur d'université, attaché de conservation, bibliothécaire, attaché;;48.885725;2.301117;0.9700363636363636;https://agorha.inha.fr/ark:/54721/f56b5c0a-a93b-4f93-b07b-169dbe499e9c/doc/bd864df1-1d9d-45e5-837a-c904eca318ab/thumbnail.jpg;;67f05a42-b1bb-4c57-8eb7-18926bb6e16f;Collection de Gaston Migeon;;
6c4cdb5e-9977-4ba2-9b1d-4989051a9e33;Hôtel de Ménars, Place des Victoires;75001;Paris;adresse privée;1778-01-01;1778;1781-12-31;1781;Marigny, Abel-François Poisson de;personne;directeur général des Bâtiments du roi, collectionneur;;48.865585;2.341118;0.9575599999999999;http://agorha.inha.fr/ark:/54721/035b4ea2-ca63-41c9-9f7a-2e778a2a4acf/doc/c50af074-0203-4219-8699-7a0b5493d1ee/thumbnail.jpg;;f3fd1fcc-f8d4-41cd-ba29-faa166479df4;Collection du marquis de Marigny;;
6c4cdb5e-9977-4ba2-9b1d-4989051a9e33;Château de Ménars;41500;Ménars;adresse privée;1764-01-01;1764;1781-12-31;1781;Marigny, Abel-François Poisson de;personne;directeur général des Bâtiments du roi, collectionneur;;47.640146;1.408897;0.6669918181818182;http://agorha.inha.fr/ark:/54721/035b4ea2-ca63-41c9-9f7a-2e778a2a4acf/doc/c50af074-0203-4219-8699-7a0b5493d1ee/thumbnail.jpg;;f3fd1fcc-f8d4-41cd-ba29-faa166479df4;Collection du marquis de Marigny;;
6c4cdb5e-9977-4ba2-9b1d-4989051a9e33;Hôtel de Marigny, rue Saint-Thomas du Louvre;75001;Paris;adresse professionnelle;1751-01-01;1751;1778-12-31;1778;Marigny, Abel-François Poisson de;personne;directeur général des Bâtiments du roi, collectionneur;;48.86210086417235;2.3363896414196;;http://agorha.inha.fr/ark:/54721/035b4ea2-ca63-41c9-9f7a-2e778a2a4acf/doc/c50af074-0203-4219-8699-7a0b5493d1ee/thumbnail.jpg;localisation approximative;f3fd1fcc-f8d4-41cd-ba29-faa166479df4;Collection du marquis de Marigny;;
4b90e7c2-65da-449f-8b6d-7e3311977210;rue du Four, au coin de la rue Saint-Honoré;;Paris;adresse professionnelle;1777-01-01;1777;1793-12-31;1793;Julliot, Philippe-François;personne;marchand-mercier, expert, marchand;;44.940429;5.795959;0.40398687747035567;https://agorha.inha.fr/ark:/54721/54f7f84b-8694-4796-a0be-c359b687641f/doc/dfe71c3e-e3ef-4c54-b379-42707d202b56/thumbnail.jpg;;;;;
4b90e7c2-65da-449f-8b6d-7e3311977210;Rue des Deux-Ecus;;Paris;adresse professionnelle;1793-01-01;1793;1794-12-31;1794;Julliot, Philippe-François;personne;marchand-mercier, expert, marchand;;48.862598977848926;2.341660261632292;;https://agorha.inha.fr/ark:/54721/54f7f84b-8694-4796-a0be-c359b687641f/doc/dfe71c3e-e3ef-4c54-b379-42707d202b56/thumbnail.jpg;localisation approximative;;;;
4b90e7c2-65da-449f-8b6d-7e3311977210;392 rue Jean-Jacques Rousseau;;Paris;adresse professionnelle;1794-01-01;1794;1802-12-31;1802;Julliot, Philippe-François;personne;marchand-mercier, expert, marchand;;48.86399816487015;2.343398229976564;;https://agorha.inha.fr/ark:/54721/54f7f84b-8694-4796-a0be-c359b687641f/doc/dfe71c3e-e3ef-4c54-b379-42707d202b56/thumbnail.jpg;localisation approximative;;;;
4b90e7c2-65da-449f-8b6d-7e3311977210;impasse Longue Avoine;75014;Paris;adresse privée;1802-01-01;1802;1836-12-31;1836;Julliot, Philippe-François;personne;marchand-mercier, expert, marchand;;48.856944444444;2.3513888888889;;https://agorha.inha.fr/ark:/54721/54f7f84b-8694-4796-a0be-c359b687641f/doc/dfe71c3e-e3ef-4c54-b379-42707d202b56/thumbnail.jpg;;;;;
05bad4b5-ba7e-4a86-8159-cf6491aa6068;quai de Conti, au coin de la rue Guenegaud;;Paris;adresse professionnelle;1727-01-01;1727;1747-12-31;1747;Julliot, Claude-Antoine;personne;marchand-mercier, marchand;;48.856609;2.339014;0.30058090909090907;;;;;;
05bad4b5-ba7e-4a86-8159-cf6491aa6068;Rue des Fossés-Monsieur-le-Prince;;Paris;adresse professionnelle;1751-01-01;1751;1760-12-31;1760;Julliot, Claude-Antoine;personne;marchand-mercier, marchand;;48.849796;2.339967;0.5995018181818181;;;;;;
04570fd4-f72d-4aa8-a5e6-ec17b7d76439;2 rue Tronchet;75008;Paris;adresse privée;;;;;Fleuriot, Angéla;personne;antiquaire;;48.871014;2.325417;0.9676318181818181;http://agorha.inha.fr/ark:/54721/1abfff58-a443-4dc2-aeef-a7c0df981488/doc/6932c788-1f5d-4c00-bf5c-e8672561a359/thumbnail.JPG;;b62a66b7-6170-44e4-b066-bd74d9f2fdea;Collection d'Angéla Fleuriot;;
cd745090-c1d4-467e-8f25-223d8b5c108d;11 rue du Parlement;33000;Bordeaux;adresse privée;1718-01-01;1718;1754-12-31;1754;Beaujon, Nicolas;personne;négociant, marchand, receveur des finances, conseiller d'état, secrétaire du roi, banquier, trésorier général, collectionneur;<p>Négociant en céréales.</p><p>Beaujon, Goosens et Cie.</p><p>Receveur général des finances alternatif de La Rochelle.</p><p>Secrétaire du Roi en la Grande chancellerie de France.</p><p>Banquier de la Cour.</p><p>Trésorier général de l’Ordre royal et militaire de Saint Louis.</p><p>Financier : receveur général des finances alternatif de Rouen.</p>;44.840199;-0.570894;0.8850063636363635;https://agorha.inha.fr/ark:/54721/8ece2407-9d71-4839-8a1a-c7644609edba/doc/c962d7ad-2ecc-4964-90f1-c2bdee6137ff/thumbnail.jpg;;44ae45b6-395a-4ebf-bb73-0e7e5247c977;Collection de Nicolas Beaujon;;
cd745090-c1d4-467e-8f25-223d8b5c108d;Palais des Tuileries;75001;Paris;adresse privée;1754-01-01;1754;1754-12-31;1754;Beaujon, Nicolas;personne;négociant, marchand, receveur des finances, conseiller d'état, secrétaire du roi, banquier, trésorier général, collectionneur;<p>Négociant en céréales.</p><p>Beaujon, Goosens et Cie.</p><p>Receveur général des finances alternatif de La Rochelle.</p><p>Secrétaire du Roi en la Grande chancellerie de France.</p><p>Banquier de la Cour.</p><p>Trésorier général de l’Ordre royal et militaire de Saint Louis.</p><p>Financier : receveur général des finances alternatif de Rouen.</p>;48.863173;2.323505;0.60628;https://agorha.inha.fr/ark:/54721/8ece2407-9d71-4839-8a1a-c7644609edba/doc/c962d7ad-2ecc-4964-90f1-c2bdee6137ff/thumbnail.jpg;;44ae45b6-395a-4ebf-bb73-0e7e5247c977;Collection de Nicolas Beaujon;;
cd745090-c1d4-467e-8f25-223d8b5c108d;Rue du Dauphin;75001;Paris;adresse professionnelle;;;;;Beaujon, Nicolas;personne;négociant, marchand, receveur des finances, conseiller d'état, secrétaire du roi, banquier, trésorier général, collectionneur;<p>Négociant en céréales.</p><p>Beaujon, Goosens et Cie.</p><p>Receveur général des finances alternatif de La Rochelle.</p><p>Secrétaire du Roi en la Grande chancellerie de France.</p><p>Banquier de la Cour.</p><p>Trésorier général de l’Ordre royal et militaire de Saint Louis.</p><p>Financier : receveur général des finances alternatif de Rouen.</p>;48.8642859596849;2.331580861984609;;https://agorha.inha.fr/ark:/54721/8ece2407-9d71-4839-8a1a-c7644609edba/doc/c962d7ad-2ecc-4964-90f1-c2bdee6137ff/thumbnail.jpg;localisation approximative;44ae45b6-395a-4ebf-bb73-0e7e5247c977;Collection de Nicolas Beaujon;;
cd745090-c1d4-467e-8f25-223d8b5c108d;Rue du Général Leclerc.;97132;Issy-les-Moulineaux;adresse privée;1760-01-01;1760;1784-12-31;1784;Beaujon, Nicolas;personne;négociant, marchand, receveur des finances, conseiller d'état, secrétaire du roi, banquier, trésorier général, collectionneur;<p>Négociant en céréales.</p><p>Beaujon, Goosens et Cie.</p><p>Receveur général des finances alternatif de La Rochelle.</p><p>Secrétaire du Roi en la Grande chancellerie de France.</p><p>Banquier de la Cour.</p><p>Trésorier général de l’Ordre royal et militaire de Saint Louis.</p><p>Financier : receveur général des finances alternatif de Rouen.</p>;48.82104;2.27718;;https://agorha.inha.fr/ark:/54721/8ece2407-9d71-4839-8a1a-c7644609edba/doc/c962d7ad-2ecc-4964-90f1-c2bdee6137ff/thumbnail.jpg;;44ae45b6-395a-4ebf-bb73-0e7e5247c977;Collection de Nicolas Beaujon;;
cd745090-c1d4-467e-8f25-223d8b5c108d;Palais de l'Élysée, rue du Faubourg Saint Honoré;75008;Paris;adresse privée;1774-01-01;1774;1786-12-31;1786;Beaujon, Nicolas;personne;négociant, marchand, receveur des finances, conseiller d'état, secrétaire du roi, banquier, trésorier général, collectionneur;<p>Négociant en céréales.</p><p>Beaujon, Goosens et Cie.</p><p>Receveur général des finances alternatif de La Rochelle.</p><p>Secrétaire du Roi en la Grande chancellerie de France.</p><p>Banquier de la Cour.</p><p>Trésorier général de l’Ordre royal et militaire de Saint Louis.</p><p>Financier : receveur général des finances alternatif de Rouen.</p>;48.851329002703885;2.376268278688003;;https://agorha.inha.fr/ark:/54721/8ece2407-9d71-4839-8a1a-c7644609edba/doc/c962d7ad-2ecc-4964-90f1-c2bdee6137ff/thumbnail.jpg;localisation approximative;44ae45b6-395a-4ebf-bb73-0e7e5247c977;Collection de Nicolas Beaujon;;
cd745090-c1d4-467e-8f25-223d8b5c108d;Château de Saint Leu, rue du Château.;95320;Saint-Leu-la-Forêt;adresse privée;1777-01-01;1777;1780-12-31;1780;Beaujon, Nicolas;personne;négociant, marchand, receveur des finances, conseiller d'état, secrétaire du roi, banquier, trésorier général, collectionneur;<p>Négociant en céréales.</p><p>Beaujon, Goosens et Cie.</p><p>Receveur général des finances alternatif de La Rochelle.</p><p>Secrétaire du Roi en la Grande chancellerie de France.</p><p>Banquier de la Cour.</p><p>Trésorier général de l’Ordre royal et militaire de Saint Louis.</p><p>Financier : receveur général des finances alternatif de Rouen.</p>;49.02072;2.249315;0.5280106493506492;https://agorha.inha.fr/ark:/54721/8ece2407-9d71-4839-8a1a-c7644609edba/doc/c962d7ad-2ecc-4964-90f1-c2bdee6137ff/thumbnail.jpg;;44ae45b6-395a-4ebf-bb73-0e7e5247c977;Collection de Nicolas Beaujon;;
